Customer_ID,Age,Gender,Loyalty_Member,Product_Type,SKU,Rating,Order_Status,Payment_Method,Total_Price,Unit_Price,Quantity,Purchase_Date,Shipping_Type,Add_ons_Purchased,Month
11070,41,Male,Yes,Smartphone,SMP234,2,Completed,PayPal,9117.44,1139.68,8,Standard,Extended Warranty,12.91,May
11070,41,Male,No,Laptop,LTP123,1,Cancelled,Bank Transfer,4720.24,674.32,7,Same Day,,0,May
11071,23,Female,No,Smartwatch,SWT567,2,Completed,Credit Card,1838,459.5,4,Expedited,Accessory,31.64,Jul
11071,23,Female,No,Smartphone,SMP234,1,Completed,Credit Card,6838.08,1139.68,6,Same Day,,0,Jul
11072,69,Female,No,Laptop,LTP123,3,Completed,PayPal,4720.24,674.32,7,Expedited,,0,Jul
11074,71,Female,Yes,Smartwatch,SWT567,5,Completed,Bank Transfer,2757,459.5,6,Standard,"Extended Warranty, Impulse Item",62.05,Feb
11074,71,Female,No,Smartphone,SMP234,1,Completed,Credit Card,6838.08,1139.68,6,Same Day,,0,Jul
11075,43,Female,No,Smartwatch,SWT567,5,Completed,PayPal,1838,459.5,4,Standard,"Impulse Item, Extended Warranty",130.43,May
11075,43,Female,No,Laptop,LTP123,4,Cancelled,Bank Transfer,3371.6,674.32,5,Expedited,,0,Jun
11076,40,Male,No,Laptop,LTP123,5,Completed,Bank Transfer,2022.96,674.32,3,Expedited,"Impulse Item, Accessory",47.67,Mar
11076,40,Male,No,Tablet,TBL345,2,Cancelled,Bank Transfer,4718.46,786.41,6,Same Day,"Extended Warranty, Accessory",111.13,Apr
11077,59,Female,No,Headphones,HDP456,2,Completed,Bank Transfer,1083.54,361.18,3,Expedited,Accessory,68.8,Mar
11078,48,Male,Yes,Smartphone,SMP234,2,Completed,Credit Card,6838.08,1139.68,6,Expedited,,0,Apr
11078,48,Male,Yes,Tablet,TBL345,3,Completed,Bank Transfer,2359.23,786.41,3,Same Day,,0,Jul
11079,76,Male,No,Smartwatch,SWT567,1,Cancelled,Bank Transfer,1838,459.5,4,Standard,Extended Warranty,41.54,Jul
11079,76,Male,Yes,Tablet,TBL345,2,Cancelled,Bank Transfer,2359.23,786.41,3,Same Day,,0,Aug
11081,23,Male,No,Smartwatch,SWT567,3,Completed,Credit Card,919,459.5,2,Same Day,"Impulse Item, Extended Warranty",132.94,Mar
11082,45,Male,Yes,Smartwatch,SWT567,2,Completed,PayPal,4135.5,459.5,9,Standard,Accessory,29.9,Feb
11083,48,Female,No,Smartphone,SMP234,3,Completed,PayPal,7977.76,1139.68,7,Same Day,"Accessory, Accessory, Extended Warranty",171.1,May
11084,19,Female,No,Smartwatch,SWT567,5,Completed,Bank Transfer,4595,459.5,10,Same Day,"Extended Warranty, Extended Warranty, Impulse Item",153.68,Aug
11085,63,Female,No,Smartphone,SMP234,4,Completed,Bank Transfer,5698.4,1139.68,5,Same Day,,0,May
11086,75,Male,Yes,Headphones,HDP456,2,Cancelled,Bank Transfer,3611.8,361.18,10,Same Day,Accessory,19.12,Mar
11086,75,Male,Yes,Laptop,LTP123,5,Completed,PayPal,4720.24,674.32,7,Standard,"Impulse Item, Impulse Item, Extended Warranty",141.86,May
11086,75,Male,No,Laptop,LTP123,1,Completed,Bank Transfer,2697.28,674.32,4,Standard,"Accessory, Extended Warranty",105.92,Sep
11087,38,Male,No,Smartwatch,SWT567,3,Completed,Bank Transfer,919,459.5,2,Standard,Impulse Item,72.89,Jul
11088,40,Female,No,Headphones,HDP456,5,Cancelled,Credit Card,2528.26,361.18,7,Same Day,,0,Feb
11090,43,Male,Yes,Smartwatch,SWT567,1,Cancelled,Credit Card,2297.5,459.5,5,Standard,Accessory,38.37,Jan
11092,55,Male,No,Tablet,TBL345,5,Cancelled,Bank Transfer,2359.23,786.41,3,Same Day,"Impulse Item, Accessory, Accessory",67.76,Feb
11092,55,Male,No,Smartwatch,SWT567,5,Cancelled,PayPal,1838,459.5,4,Same Day,"Impulse Item, Impulse Item",82.39,Mar
11095,30,Female,No,Smartphone,SMP234,3,Completed,Bank Transfer,4558.72,1139.68,4,Same Day,,0,Mar
11096,53,Female,No,Tablet,TBL345,5,Cancelled,Credit Card,2359.23,786.41,3,Standard,"Extended Warranty, Extended Warranty",49.81,Feb
11096,53,Female,No,Smartwatch,SWT567,4,Completed,Credit Card,2297.5,459.5,5,Standard,,0,Jul
11100,37,Male,Yes,Smartphone,SMP234,3,Completed,Credit Card,3419.04,1139.68,3,Standard,,0,Feb
11101,25,Male,Yes,Smartphone,SMP234,1,Completed,PayPal,9117.44,1139.68,8,Expedited,"Accessory, Accessory",96.51,Feb
11101,25,Male,Yes,Tablet,TBL345,1,Completed,PayPal,7864.1,786.41,10,Standard,Impulse Item,99.69,Apr
11101,25,Male,Yes,Headphones,HDP456,4,Completed,Bank Transfer,361.18,361.18,1,Same Day,"Extended Warranty, Impulse Item",161.9,Jul
11101,25,Male,Yes,Laptop,LTP123,1,Cancelled,Credit Card,674.32,674.32,1,Standard,Extended Warranty,87.08,Jul
11102,25,Female,No,Smartwatch,SWT567,1,Cancelled,Credit Card,3676,459.5,8,Standard,"Extended Warranty, Accessory, Extended Warranty",146.12,Feb
11102,25,Female,Yes,Smartphone,SMP234,5,Completed,Credit Card,4558.72,1139.68,4,Standard,"Accessory, Extended Warranty, Extended Warranty",201.45,Jun
11104,57,Male,No,Tablet,TBL345,1,Cancelled,Credit Card,6291.28,786.41,8,Expedited,"Impulse Item, Accessory, Extended Warranty",212.22,Jul
11104,57,Male,No,Tablet,TBL345,1,Cancelled,Credit Card,1572.82,786.41,2,Same Day,Extended Warranty,47.66,Sep
11105,48,Female,Yes,Smartwatch,SWT567,4,Completed,Credit Card,2297.5,459.5,5,Expedited,,0,Sep
11106,28,Female,No,Headphones,HDP456,5,Completed,Credit Card,1083.54,361.18,3,Standard,Extended Warranty,46.8,Jun
11107,67,Female,No,Tablet,TBL345,4,Completed,Bank Transfer,6291.28,786.41,8,Same Day,"Accessory, Impulse Item, Extended Warranty",153.36,Apr
11107,67,Female,No,Headphones,HDP456,1,Cancelled,PayPal,1805.9,361.18,5,Standard,"Accessory, Impulse Item, Extended Warranty",158.98,Aug
11107,67,Female,No,Smartwatch,SWT567,4,Completed,Bank Transfer,3676,459.5,8,Same Day,,0,Sep
11108,39,Male,No,Tablet,TBL345,2,Cancelled,PayPal,6291.28,786.41,8,Expedited,,0,Mar
11108,39,Male,No,Laptop,LTP123,3,Completed,PayPal,6068.88,674.32,9,Standard,"Accessory, Extended Warranty",102.44,Apr
11108,39,Male,No,Smartwatch,SWT567,1,Completed,PayPal,3216.5,459.5,7,Same Day,"Impulse Item, Extended Warranty",77.51,Aug
11109,72,Female,No,Laptop,LTP123,3,Completed,Bank Transfer,4720.24,674.32,7,Same Day,"Impulse Item, Accessory, Accessory",177.95,Feb
11109,72,Female,No,Headphones,HDP456,5,Cancelled,PayPal,3611.8,361.18,10,Expedited,"Impulse Item, Impulse Item",181.59,Mar
11109,72,Female,Yes,Tablet,TBL345,3,Cancelled,Credit Card,4718.46,786.41,6,Standard,"Extended Warranty, Extended Warranty",123.7,Jul
11110,61,Female,No,Smartwatch,SWT567,2,Completed,PayPal,3216.5,459.5,7,Standard,"Impulse Item, Extended Warranty, Impulse Item",218,Jan
11110,61,Female,No,Smartwatch,SWT567,5,Completed,Credit Card,4135.5,459.5,9,Same Day,"Impulse Item, Accessory",97.53,Apr
11111,70,Female,No,Headphones,HDP456,4,Cancelled,Bank Transfer,2889.44,361.18,8,Standard,"Impulse Item, Extended Warranty, Impulse Item",70.7,Jan
11111,70,Female,Yes,Laptop,LTP123,5,Completed,PayPal,6743.2,674.32,10,Standard,"Extended Warranty, Impulse Item, Impulse Item",138.82,Sep
11113,50,Female,Yes,Headphones,HDP456,3,Completed,Credit Card,1805.9,361.18,5,Expedited,"Impulse Item, Extended Warranty",65.77,Jan
11114,62,Female,No,Tablet,TBL345,4,Cancelled,Bank Transfer,786.41,786.41,1,Expedited,"Accessory, Extended Warranty",31.08,May
11115,28,Female,No,Headphones,HDP456,1,Completed,Credit Card,2167.08,361.18,6,Standard,"Extended Warranty, Accessory, Extended Warranty",162.14,Jan
11115,28,Female,No,Smartphone,SMP234,2,Cancelled,Credit Card,9117.44,1139.68,8,Standard,"Impulse Item, Extended Warranty",45.53,Jan
11117,47,Female,No,Tablet,TBL345,5,Cancelled,PayPal,1572.82,786.41,2,Standard,,0,Jan
11117,47,Female,No,Smartphone,SMP234,3,Completed,Bank Transfer,6838.08,1139.68,6,Same Day,"Extended Warranty, Impulse Item, Accessory",143.94,May
11118,50,Female,No,Smartphone,SMP234,3,Completed,PayPal,10257.12,1139.68,9,Expedited,"Accessory, Extended Warranty, Impulse Item",110.08,Jun
11118,50,Female,Yes,Laptop,LTP123,4,Completed,Bank Transfer,5394.56,674.32,8,Standard,"Extended Warranty, Impulse Item",161.48,Aug
11121,55,Male,No,Headphones,HDP456,2,Completed,PayPal,2167.08,361.18,6,Standard,Accessory,28.67,Jul
11122,27,Male,No,Smartwatch,SWT567,4,Completed,Bank Transfer,1838,459.5,4,Expedited,"Extended Warranty, Accessory",154.66,Feb
11122,27,Male,No,Headphones,HDP456,2,Completed,Bank Transfer,2167.08,361.18,6,Same Day,Accessory,59.71,Aug
11123,57,Male,No,Headphones,HDP456,4,Completed,Bank Transfer,2889.44,361.18,8,Standard,,0,Apr
11123,57,Male,No,Smartphone,SMP234,4,Cancelled,Bank Transfer,7977.76,1139.68,7,Same Day,Accessory,85.48,May
11124,22,Female,No,Smartwatch,SWT567,3,Completed,PayPal,919,459.5,2,Standard,"Accessory, Extended Warranty",179.31,Jan
11127,28,Male,No,Tablet,TBL345,2,Cancelled,Credit Card,3145.64,786.41,4,Same Day,"Accessory, Extended Warranty, Impulse Item",94.65,Jun
11127,28,Male,No,Smartwatch,SWT567,5,Completed,Bank Transfer,919,459.5,2,Standard,"Impulse Item, Accessory",177.93,Jul
11127,28,Male,No,Smartwatch,SWT567,3,Completed,Credit Card,2757,459.5,6,Expedited,Accessory,50.25,Aug
11128,30,Female,No,Tablet,TBL345,3,Completed,Bank Transfer,5504.87,786.41,7,Standard,"Accessory, Extended Warranty, Accessory",177.46,Jan
11128,30,Female,No,Smartphone,SMP234,4,Completed,Credit Card,3419.04,1139.68,3,Expedited,"Impulse Item, Extended Warranty, Accessory",64.56,Apr
11128,30,Female,No,Tablet,TBL345,1,Completed,PayPal,6291.28,786.41,8,Standard,,0,Apr
11129,34,Male,No,Smartwatch,SWT567,5,Completed,Bank Transfer,2757,459.5,6,Expedited,"Extended Warranty, Accessory",132.13,Mar
11129,34,Male,No,Smartphone,SMP234,3,Cancelled,Credit Card,9117.44,1139.68,8,Expedited,Accessory,52.68,May
11131,56,Female,No,Smartphone,SMP234,3,Completed,Bank Transfer,6838.08,1139.68,6,Same Day,"Extended Warranty, Impulse Item, Impulse Item",166.05,Jul
11132,27,Male,No,Smartwatch,SWT567,4,Completed,Credit Card,3676,459.5,8,Standard,"Extended Warranty, Impulse Item, Impulse Item",191.7,Feb
11132,27,Male,No,Smartwatch,SWT567,3,Completed,Credit Card,4595,459.5,10,Same Day,"Impulse Item, Extended Warranty",141.6,May
11133,49,Male,No,Smartwatch,SWT567,1,Cancelled,PayPal,3676,459.5,8,Standard,,0,Jul
11133,49,Male,Yes,Tablet,TBL345,1,Cancelled,PayPal,6291.28,786.41,8,Standard,"Impulse Item, Extended Warranty, Extended Warranty",151.34,Sep
11134,80,Female,Yes,Laptop,LTP123,3,Completed,PayPal,6068.88,674.32,9,Expedited,"Accessory, Impulse Item",84.41,Mar
11137,74,Male,No,Smartphone,SMP234,1,Cancelled,Credit Card,7977.76,1139.68,7,Standard,,0,Jun
11138,23,Male,No,Headphones,HDP456,5,Completed,Credit Card,1805.9,361.18,5,Expedited,,0,Feb
11138,23,Male,Yes,Smartphone,SMP234,4,Cancelled,Bank Transfer,6838.08,1139.68,6,Standard,Extended Warranty,56.41,Apr
11138,23,Male,No,Tablet,TBL345,4,Cancelled,Credit Card,786.41,786.41,1,Expedited,"Accessory, Extended Warranty",127.43,May
11138,23,Male,No,Laptop,LTP123,1,Cancelled,Bank Transfer,1348.64,674.32,2,Same Day,Impulse Item,77.06,Jun
11139,50,Male,No,Tablet,TBL345,1,Completed,Credit Card,3145.64,786.41,4,Same Day,"Extended Warranty, Accessory",120.4,Jun
11139,50,Male,No,Smartphone,SMP234,1,Completed,Bank Transfer,7977.76,1139.68,7,Same Day,Extended Warranty,71.97,Sep
11140,58,Male,No,Headphones,HDP456,4,Completed,Credit Card,3250.62,361.18,9,Expedited,"Impulse Item, Impulse Item, Accessory",216.36,Jan
11140,58,Male,No,Laptop,LTP123,2,Completed,Bank Transfer,674.32,674.32,1,Standard,Extended Warranty,73.86,Jan
11143,27,Male,No,Smartphone,SMP234,4,Completed,Bank Transfer,3419.04,1139.68,3,Same Day,Extended Warranty,14.9,Apr
11143,27,Male,Yes,Tablet,TBL345,5,Completed,PayPal,7864.1,786.41,10,Expedited,,0,Jun
11144,37,Female,Yes,Smartphone,SMP234,4,Completed,Credit Card,6838.08,1139.68,6,Standard,,0,Jan
11144,37,Female,No,Smartphone,SMP234,2,Completed,Credit Card,10257.12,1139.68,9,Standard,Accessory,44.27,Feb
11144,37,Female,No,Headphones,HDP456,5,Completed,Credit Card,1444.72,361.18,4,Standard,Impulse Item,61.46,Mar
11144,37,Female,No,Laptop,LTP123,2,Completed,Bank Transfer,5394.56,674.32,8,Standard,"Accessory, Accessory, Impulse Item",176.05,Aug
11145,45,Female,No,Smartwatch,SWT567,3,Completed,Credit Card,3676,459.5,8,Standard,"Impulse Item, Extended Warranty, Accessory",156.97,Mar
11145,45,Female,Yes,Headphones,HDP456,5,Completed,Bank Transfer,1083.54,361.18,3,Standard,Extended Warranty,52.73,Aug
11146,32,Male,No,Headphones,HDP456,4,Cancelled,Credit Card,1083.54,361.18,3,Expedited,,0,Feb
11146,32,Male,No,Smartphone,SMP234,4,Completed,Bank Transfer,10257.12,1139.68,9,Expedited,"Accessory, Accessory, Impulse Item",122.79,Apr
11146,32,Male,No,Smartwatch,SWT567,3,Completed,PayPal,4595,459.5,10,Expedited,"Accessory, Extended Warranty, Accessory",111.08,May
11146,32,Male,No,Smartwatch,SWT567,1,Completed,PayPal,1838,459.5,4,Standard,"Impulse Item, Accessory, Accessory",210.6,Jul
11147,64,Male,No,Headphones,HDP456,4,Cancelled,Bank Transfer,3611.8,361.18,10,Same Day,"Accessory, Extended Warranty",142.42,Apr
11149,33,Female,No,Tablet,TBL345,1,Cancelled,PayPal,5504.87,786.41,7,Standard,"Extended Warranty, Impulse Item, Extended Warranty",132.97,Jan
11152,56,Female,No,Laptop,LTP123,1,Cancelled,Bank Transfer,2697.28,674.32,4,Same Day,"Extended Warranty, Extended Warranty",135.44,Mar
11153,39,Male,No,Smartwatch,SWT567,1,Cancelled,Credit Card,1838,459.5,4,Standard,"Extended Warranty, Impulse Item",100,Jan
11153,39,Male,Yes,Smartwatch,SWT567,1,Completed,Credit Card,2757,459.5,6,Expedited,"Impulse Item, Extended Warranty",169.84,May
11153,39,Male,No,Smartwatch,SWT567,1,Cancelled,PayPal,4135.5,459.5,9,Expedited,"Extended Warranty, Extended Warranty",165.65,Jul
11155,29,Male,No,Smartphone,SMP234,2,Completed,Bank Transfer,6838.08,1139.68,6,Expedited,"Accessory, Extended Warranty, Accessory",191.01,Jun
11157,42,Female,No,Smartphone,SMP234,1,Completed,PayPal,4558.72,1139.68,4,Standard,Impulse Item,31.6,Mar
11159,52,Female,Yes,Laptop,LTP123,5,Cancelled,PayPal,2022.96,674.32,3,Expedited,"Accessory, Extended Warranty, Accessory",167.5,Feb
11159,52,Female,Yes,Laptop,LTP123,5,Completed,Credit Card,5394.56,674.32,8,Standard,"Accessory, Impulse Item, Accessory",161.17,Jul
11162,62,Male,No,Headphones,HDP456,3,Cancelled,PayPal,3250.62,361.18,9,Standard,"Impulse Item, Accessory, Impulse Item",93.4,Jan
11162,62,Male,No,Smartphone,SMP234,5,Completed,Bank Transfer,5698.4,1139.68,5,Standard,,0,Sep
11163,68,Female,No,Tablet,TBL345,3,Cancelled,Bank Transfer,786.41,786.41,1,Standard,,0,May
11163,68,Female,Yes,Smartwatch,SWT567,1,Completed,Credit Card,2757,459.5,6,Expedited,"Extended Warranty, Impulse Item",49.43,Aug
11165,26,Female,No,Smartphone,SMP234,5,Completed,Credit Card,3419.04,1139.68,3,Expedited,Extended Warranty,94.34,May
11168,32,Male,Yes,Tablet,TBL345,4,Completed,Bank Transfer,3145.64,786.41,4,Standard,,0,Jul
11169,20,Female,Yes,Smartwatch,SWT567,4,Completed,Credit Card,2757,459.5,6,Standard,,0,Mar
11169,20,Female,No,Tablet,TBL345,3,Completed,PayPal,7077.69,786.41,9,Expedited,"Extended Warranty, Accessory",135.11,Apr
11170,79,Female,No,Smartwatch,SWT567,4,Cancelled,Bank Transfer,919,459.5,2,Same Day,"Accessory, Extended Warranty, Extended Warranty",196.3,Jun
11171,61,Female,No,Headphones,HDP456,5,Completed,PayPal,3250.62,361.18,9,Standard,"Impulse Item, Impulse Item, Extended Warranty",105.31,Jan
11171,61,Female,Yes,Smartphone,SMP234,5,Cancelled,PayPal,4558.72,1139.68,4,Same Day,Impulse Item,19.47,Feb
11171,61,Female,Yes,Laptop,LTP123,4,Completed,Bank Transfer,674.32,674.32,1,Same Day,,0,Apr
11174,38,Male,No,Laptop,LTP123,2,Cancelled,PayPal,3371.6,674.32,5,Expedited,Extended Warranty,46.24,May
11175,75,Male,No,Laptop,LTP123,1,Completed,Bank Transfer,5394.56,674.32,8,Expedited,,0,Mar
11175,75,Male,No,Smartphone,SMP234,2,Cancelled,PayPal,2279.36,1139.68,2,Standard,Extended Warranty,20.66,Sep
11176,78,Male,No,Tablet,TBL345,4,Completed,Bank Transfer,7077.69,786.41,9,Expedited,Accessory,94.21,Jul
11177,44,Male,No,Headphones,HDP456,4,Cancelled,Bank Transfer,2167.08,361.18,6,Expedited,Accessory,13.65,Feb
11180,28,Female,No,Smartwatch,SWT567,2,Completed,Credit Card,2297.5,459.5,5,Expedited,"Accessory, Extended Warranty, Extended Warranty",162.73,Feb
11181,62,Male,No,Laptop,LTP123,3,Completed,Bank Transfer,5394.56,674.32,8,Expedited,"Impulse Item, Extended Warranty, Impulse Item",154.05,Jun
11182,59,Female,No,Laptop,LTP123,1,Completed,PayPal,5394.56,674.32,8,Standard,,0,Mar
11182,59,Female,No,Smartphone,SMP234,3,Completed,Bank Transfer,3419.04,1139.68,3,Standard,"Extended Warranty, Extended Warranty, Accessory",133.25,Mar
11184,43,Female,No,Tablet,TBL345,1,Completed,Bank Transfer,1572.82,786.41,2,Expedited,"Accessory, Accessory, Accessory",248.68,Jan
11185,40,Male,Yes,Headphones,HDP456,2,Completed,Credit Card,2528.26,361.18,7,Expedited,"Impulse Item, Impulse Item",80.62,Apr
11185,40,Male,No,Tablet,TBL345,2,Cancelled,PayPal,2359.23,786.41,3,Same Day,,0,Jul
11186,48,Male,No,Tablet,TBL345,1,Completed,Credit Card,3145.64,786.41,4,Expedited,Impulse Item,18.31,Feb
11186,48,Male,Yes,Tablet,TBL345,2,Completed,PayPal,7864.1,786.41,10,Expedited,"Extended Warranty, Accessory",80.41,Apr
11187,51,Female,No,Smartwatch,SWT567,3,Completed,Credit Card,1378.5,459.5,3,Standard,Extended Warranty,16.44,Jun
11187,51,Female,No,Smartphone,SMP234,1,Cancelled,PayPal,3419.04,1139.68,3,Same Day,"Extended Warranty, Impulse Item",69.97,Sep
11188,38,Female,No,Smartwatch,SWT567,2,Completed,Bank Transfer,459.5,459.5,1,Same Day,"Extended Warranty, Impulse Item",180.91,Feb
11188,38,Female,No,Smartwatch,SWT567,1,Cancelled,Credit Card,3216.5,459.5,7,Expedited,"Extended Warranty, Accessory, Impulse Item",176.85,Apr
11189,50,Female,No,Tablet,TBL345,1,Cancelled,PayPal,1572.82,786.41,2,Standard,"Impulse Item, Accessory, Extended Warranty",120.79,Mar
11190,21,Male,No,Laptop,LTP123,3,Completed,Credit Card,2697.28,674.32,4,Same Day,"Impulse Item, Accessory",153.82,Jan
11190,21,Male,No,Smartphone,SMP234,3,Completed,PayPal,2279.36,1139.68,2,Expedited,"Extended Warranty, Accessory",116.42,Mar
11190,21,Male,Yes,Headphones,HDP456,5,Cancelled,Credit Card,3611.8,361.18,10,Standard,"Accessory, Accessory",107.45,May
11191,40,Male,No,Smartphone,SMP234,1,Completed,PayPal,3419.04,1139.68,3,Same Day,"Accessory, Extended Warranty",121.71,Jan
11191,40,Male,Yes,Smartphone,SMP234,3,Cancelled,Bank Transfer,7977.76,1139.68,7,Expedited,"Extended Warranty, Extended Warranty",113.27,Jan
11191,40,Male,No,Smartwatch,SWT567,5,Completed,Bank Transfer,2297.5,459.5,5,Same Day,Impulse Item,32.18,Jun
11192,28,Male,No,Smartwatch,SWT567,4,Completed,PayPal,4135.5,459.5,9,Standard,Accessory,42.07,Jan
11192,28,Male,No,Tablet,TBL345,4,Completed,Credit Card,6291.28,786.41,8,Same Day,"Extended Warranty, Accessory, Accessory",155.37,Mar
11193,74,Male,No,Smartwatch,SWT567,2,Completed,Credit Card,3216.5,459.5,7,Same Day,"Impulse Item, Accessory, Extended Warranty",223,Jan
11193,74,Male,Yes,Headphones,HDP456,1,Cancelled,Credit Card,3611.8,361.18,10,Standard,"Accessory, Extended Warranty, Accessory",264.89,Mar
11195,54,Male,No,Smartphone,SMP234,3,Completed,Bank Transfer,9117.44,1139.68,8,Standard,Extended Warranty,88.67,Jul
11196,68,Male,No,Headphones,HDP456,5,Completed,PayPal,1444.72,361.18,4,Same Day,"Extended Warranty, Accessory, Accessory",205.64,Jun
11197,39,Female,No,Laptop,LTP123,3,Completed,PayPal,3371.6,674.32,5,Standard,Extended Warranty,55.59,Sep
11198,32,Male,No,Headphones,HDP456,1,Completed,Credit Card,361.18,361.18,1,Same Day,,0,Feb
11198,32,Male,Yes,Smartwatch,SWT567,4,Cancelled,Bank Transfer,2297.5,459.5,5,Same Day,"Extended Warranty, Extended Warranty, Impulse Item",262.4,Mar
11198,32,Male,No,Tablet,TBL345,3,Completed,Credit Card,6291.28,786.41,8,Standard,"Accessory, Impulse Item, Impulse Item",155.94,Aug
11200,44,Male,Yes,Tablet,TBL345,1,Completed,Bank Transfer,7864.1,786.41,10,Standard,Extended Warranty,72.93,Feb
11201,24,Female,No,Smartphone,SMP234,3,Cancelled,Credit Card,2279.36,1139.68,2,Standard,,0,Jan
11201,24,Female,Yes,Laptop,LTP123,1,Completed,Bank Transfer,5394.56,674.32,8,Expedited,Extended Warranty,16.86,May
11201,24,Female,No,Laptop,LTP123,1,Completed,Bank Transfer,2022.96,674.32,3,Same Day,,0,Jun
11202,71,Male,No,Headphones,HDP456,2,Completed,PayPal,2889.44,361.18,8,Standard,,0,Jun
11203,55,Male,No,Smartwatch,SWT567,2,Completed,Credit Card,3676,459.5,8,Expedited,"Impulse Item, Extended Warranty",188.3,Jul
11205,60,Female,No,Smartwatch,SWT567,5,Cancelled,Bank Transfer,2757,459.5,6,Same Day,,0,Jan
11206,57,Female,No,Smartwatch,SWT567,5,Completed,Credit Card,3676,459.5,8,Expedited,,0,Apr
11207,37,Male,Yes,Smartwatch,SWT567,2,Completed,Bank Transfer,4595,459.5,10,Same Day,Extended Warranty,86.14,Mar
11207,37,Male,No,Headphones,HDP456,2,Cancelled,Credit Card,1805.9,361.18,5,Same Day,,0,Jul
11207,37,Male,No,Smartwatch,SWT567,3,Cancelled,PayPal,1378.5,459.5,3,Same Day,Extended Warranty,50.21,Aug
11209,53,Female,No,Smartwatch,SWT567,2,Completed,Bank Transfer,1838,459.5,4,Same Day,,0,Jan
11209,53,Female,No,Smartphone,SMP234,2,Completed,Credit Card,2279.36,1139.68,2,Same Day,Accessory,74.62,Mar
11209,53,Female,No,Smartphone,SMP234,3,Completed,Bank Transfer,7977.76,1139.68,7,Same Day,,0,Sep
11210,56,Male,No,Smartphone,SMP234,1,Completed,Bank Transfer,7977.76,1139.68,7,Expedited,,0,Jun
11210,56,Male,No,Laptop,LTP123,4,Completed,Credit Card,2697.28,674.32,4,Expedited,,0,Aug
11210,56,Male,Yes,Smartphone,SMP234,3,Completed,Bank Transfer,11396.8,1139.68,10,Standard,"Extended Warranty, Impulse Item, Extended Warranty",91.7,Aug
11211,65,Male,No,Smartphone,SMP234,5,Cancelled,Bank Transfer,11396.8,1139.68,10,Standard,"Extended Warranty, Accessory",101.91,Mar
11211,65,Male,No,Smartphone,SMP234,5,Completed,PayPal,1139.68,1139.68,1,Standard,"Impulse Item, Accessory, Extended Warranty",185.52,Apr
11212,55,Male,No,Smartwatch,SWT567,4,Cancelled,Bank Transfer,919,459.5,2,Same Day,,0,Jan
11213,68,Male,No,Headphones,HDP456,1,Cancelled,PayPal,2167.08,361.18,6,Expedited,,0,Feb
11213,68,Male,Yes,Smartwatch,SWT567,5,Cancelled,Credit Card,4135.5,459.5,9,Expedited,,0,Mar
11213,68,Male,Yes,Smartphone,SMP234,1,Completed,PayPal,3419.04,1139.68,3,Standard,,0,May
11214,29,Female,No,Smartwatch,SWT567,2,Completed,Credit Card,4135.5,459.5,9,Expedited,"Accessory, Accessory",150.45,Jan
11215,38,Male,No,Tablet,TBL345,2,Cancelled,Credit Card,5504.87,786.41,7,Standard,"Extended Warranty, Accessory",133.17,Jan
11215,38,Male,No,Laptop,LTP123,4,Completed,Bank Transfer,6743.2,674.32,10,Standard,Impulse Item,15.14,Apr
11215,38,Male,No,Smartwatch,SWT567,3,Cancelled,Credit Card,459.5,459.5,1,Same Day,Impulse Item,30.24,Aug
11216,32,Female,No,Tablet,TBL345,3,Completed,Credit Card,786.41,786.41,1,Standard,"Extended Warranty, Extended Warranty",143.83,Apr
11217,59,Male,Yes,Laptop,LTP123,5,Completed,Credit Card,6068.88,674.32,9,Same Day,"Impulse Item, Accessory, Accessory",103.83,May
11217,59,Male,No,Headphones,HDP456,5,Cancelled,Bank Transfer,1444.72,361.18,4,Same Day,Impulse Item,11.54,Jul
11217,59,Male,No,Laptop,LTP123,5,Cancelled,Bank Transfer,5394.56,674.32,8,Same Day,"Accessory, Extended Warranty",97.83,Aug
11218,53,Male,No,Tablet,TBL345,4,Completed,PayPal,6291.28,786.41,8,Standard,"Accessory, Extended Warranty, Accessory",173,Jan
11218,53,Male,No,Laptop,LTP123,2,Completed,PayPal,2697.28,674.32,4,Expedited,"Extended Warranty, Impulse Item, Extended Warranty",176.97,Feb
11219,23,Female,No,Laptop,LTP123,3,Cancelled,Credit Card,3371.6,674.32,5,Expedited,"Accessory, Impulse Item, Impulse Item",115,May
11220,72,Male,No,Tablet,TBL345,1,Completed,PayPal,3145.64,786.41,4,Expedited,"Impulse Item, Impulse Item, Accessory",238.15,Mar
11222,61,Female,No,Laptop,LTP123,1,Completed,Bank Transfer,3371.6,674.32,5,Expedited,"Accessory, Extended Warranty, Accessory",140.24,Jul
11224,26,Male,No,Laptop,LTP123,3,Cancelled,Credit Card,2697.28,674.32,4,Expedited,"Accessory, Impulse Item, Accessory",199.57,Mar
11224,26,Male,Yes,Tablet,TBL345,4,Completed,Bank Transfer,3145.64,786.41,4,Same Day,"Impulse Item, Accessory, Impulse Item",112.36,Apr
11225,19,Female,No,Smartphone,SMP234,5,Cancelled,Bank Transfer,6838.08,1139.68,6,Expedited,,0,Feb
11226,75,Male,No,Tablet,TBL345,4,Completed,Bank Transfer,7077.69,786.41,9,Expedited,,0,Mar
11226,75,Male,No,Laptop,LTP123,3,Completed,PayPal,674.32,674.32,1,Expedited,"Impulse Item, Accessory",90.96,Jun
